Image1,Image2,class,face_present
Stacy_Dragila_0001.jpg,Stacy_Dragila_0002.jpg,similar,Yes
Rick_Stansbury_0001.jpg,Rick_Stansbury_0002.jpg,similar,Yes
Guillermo_Coria_0019.jpg,Guillermo_Coria_0029.jpg,similar,No
Emmanuelle_Beart_0002.jpg,Emmanuelle_Beart_0003.jpg,similar,Yes
Sean_Hayes_0001.jpg,Sean_Hayes_0002.jpg,similar,Yes
Craig_Wilson_0001.jpg,Warren_Granados_0001.jpg,different,Yes
Job_Cohen_0001.jpg,Job_Cohen_0002.jpg,similar,Yes
Eddie_Lewis_0001.jpg,Richard_Fine_0001.jpg,different,No
Dale_Earnhardt_0001.jpg,Demi_Moore_0001.jpg,different,Yes
James_Roberts_0001.jpg,Olesya_Bonabarenko_0002.jpg,different,Yes
Guillermo_Canas_0001.jpg,Guillermo_Canas_0004.jpg,similar,Yes
Sarah_Michelle_Gellar_0002.jpg,Sarah_Michelle_Gellar_0003.jpg,similar,Yes
Reggie_Miller_0001.jpg,Reggie_Miller_0002.jpg,similar,Yes
Jane_Riley_0001.jpg,Paul_Walker_0001.jpg,different,No
Matt_Damon_0002.jpg,Matt_Damon_0004.jpg,similar,Yes
Deniz_Baykal_0001.jpg,Martin_Hoellwarth_0001.jpg,different,No
Juan_Carlos_Ferrero_0002.jpg,Juan_Carlos_Ferrero_0009.jpg,similar,Yes
Adisai_Bodharamik_0001.jpg,Jesper_Parnevik_0001.jpg,different,Yes
Roh_Moo-hyun_0001.jpg,Roh_Moo-hyun_0031.jpg,similar,Yes
Hosni_Mubarak_0008.jpg,Hosni_Mubarak_0009.jpg,similar,Yes
Cassandra_Heise_0001.jpg,Michael_Kors_0001.jpg,different,Yes
Asif_Hanif_0001.jpg,John_Connolly_0001.jpg,different,Yes
Bruce_Van_De_Velde_0001.jpg,Greg_Owen_0001.jpg,different,Yes
Afton_Smith_0001.jpg,Marcos_Cafu_0001.jpg,different,Yes
Bashar_Assad_0003.jpg,Bashar_Assad_0004.jpg,similar,Yes
Augusto_Roa_Bastos_0001.jpg,Augusto_Roa_Bastos_0002.jpg,similar,Yes
Bruno_Junquiera_0001.jpg,Edgar_Savisaar_0001.jpg,different,Yes
Jane_Walker_Wood_0001.jpg,Oswaldo_Paya_0005.jpg,different,Yes
Farouk_al-Sharaa_0001.jpg,Farouk_al-Sharaa_0003.jpg,similar,Yes
Dianne_Feinstein_0001.jpg,Dolly_Parton_0001.jpg,different,No
Allan_Houston_0001.jpg,Marwan_Muasher_0001.jpg,different,Yes
Abdullah_0001.jpg,Abdullah_0003.jpg,similar,Yes
Demi_Moore_0001.jpg,Demi_Moore_0002.jpg,similar,Yes
Ray_Allen_0001.jpg,Ray_Allen_0002.jpg,similar,Yes
Drew_Barrymore_0001.jpg,Drew_Barrymore_0002.jpg,similar,Yes
Lemuel_Montulo_0001.jpg,Tom_Vilsack_0001.jpg,different,Yes
Aron_Ralston_0001.jpg,Aron_Ralston_0002.jpg,similar,Yes
Carly_Fiorina_0002.jpg,Khalid_Qazi_0001.jpg,different,Yes
Dan_Morales_0001.jpg,Dan_Morales_0003.jpg,similar,Yes
Norodom_Sihanouk_0002.jpg,Norodom_Sihanouk_0003.jpg,similar,No
Wayne_Gretzky_0002.jpg,Wayne_Gretzky_0003.jpg,similar,Yes
John_Rigas_0001.jpg,John_Rigas_0002.jpg,similar,Yes
Saburo_Kawabuchi_0001.jpg,Saburo_Kawabuchi_0002.jpg,similar,Yes
Li_Zhaoxing_0002.jpg,Li_Zhaoxing_0008.jpg,similar,Yes
Keanu_Reeves_0004.jpg,Keanu_Reeves_0006.jpg,similar,Yes
Marlene_Weingartner_0001.jpg,Steve_Avery_0001.jpg,different,Yes
Chuck_Finley_0001.jpg,John_Wright_0001.jpg,different,Yes
Chung_Mong-hun_0001.jpg,Ronald_Perelman_0001.jpg,different,No
Alvaro_Silva_Calderon_0003.jpg,Alvaro_Silva_Calderon_0004.jpg,similar,Yes
Flavia_Delaroli_0001.jpg,Flavia_Delaroli_0002.jpg,similar,Yes
Keanu_Reeves_0002.jpg,Liu_Xiaoqing_0001.jpg,different,Yes
Mireille_Jospin-Dandieu_0001.jpg,Ricardo_Lopez_Murphy_0002.jpg,different,Yes
Eileen_Spina_0001.jpg,Jason_Statham_0001.jpg,different,Yes
Queen_Latifah_0001.jpg,Queen_Latifah_0003.jpg,similar,Yes
Ruth_Harlow_0001.jpg,Tony_Fernandes_0001.jpg,different,Yes
Kimi_Raikkonen_0001.jpg,Kimi_Raikkonen_0003.jpg,similar,Yes
Mike_OConnell_0001.jpg,Natalie_Stewart_0001.jpg,different,Yes
Holly_Robinson_Peete_0001.jpg,Robert_Schuller_0001.jpg,different,Yes
Andy_Roddick_0012.jpg,Andy_Roddick_0015.jpg,similar,Yes
David_Beckham_0004.jpg,David_Beckham_0024.jpg,similar,Yes
Jose_Manuel_Durao_Barroso_0003.jpg,Jose_Manuel_Durao_Barroso_0005.jpg,similar,Yes
Andy_Roddick_0009.jpg,Andy_Roddick_0014.jpg,similar,No
Bob_Stoops_0002.jpg,David_Siegel_0001.jpg,different,Yes
Chris_Tucker_0001.jpg,Chris_Tucker_0002.jpg,similar,Yes
Alec_Baldwin_0001.jpg,Alec_Baldwin_0004.jpg,similar,Yes
Cherie_Blair_0003.jpg,Cherie_Blair_0004.jpg,similar,Yes
Colin_Powell_0120.jpg,Colin_Powell_0166.jpg,similar,Yes
Tony_Bennett_0001.jpg,Tony_Bennett_0003.jpg,similar,Yes
Emmit_Smith_0001.jpg,Emmit_Smith_0002.jpg,similar,Yes
Anastasia_Kelesidou_0001.jpg,Maribel_Dominguez_0001.jpg,different,Yes
Colin_Powell_0074.jpg,Colin_Powell_0205.jpg,similar,Yes
Jose_Serra_0001.jpg,Jose_Serra_0009.jpg,similar,Yes
Alan_Jackson_0001.jpg,Peter_Albertsen_0001.jpg,different,Yes
Kathleen_Glynn_0001.jpg,Kathleen_Glynn_0002.jpg,similar,Yes
Yasar_Yakis_0003.jpg,Yasar_Yakis_0004.jpg,similar,Yes
Joe_Mendes_0001.jpg,Joy_Bryant_0001.jpg,different,Yes
Alberto_Gonzales_0001.jpg,Li_Changchun_0001.jpg,different,Yes
Hans_Blix_0022.jpg,Saeed_Mortazavi_0001.jpg,different,No
Chan_Choi_0001.jpg,Jayson_Williams_0003.jpg,different,Yes
Leonard_Hamilton_0001.jpg,Leonard_Hamilton_0002.jpg,similar,Yes
Barry_Hinson_0001.jpg,John_Cusack_0001.jpg,different,Yes
Anders_Fogh_Rasmussen_0003.jpg,Anders_Fogh_Rasmussen_0004.jpg,similar,Yes
Alexandra_Stevenson_0001.jpg,Alexandra_Stevenson_0002.jpg,similar,Yes
Thomas_Birmingham_0001.jpg,Thomas_Birmingham_0002.jpg,similar,No
Anthony_Mazur_0001.jpg,Jose_Santos_0001.jpg,different,Yes
Syed_Ibrahim_0001.jpg,Tim_Chapman_0001.jpg,different,Yes
Christopher_Walken_0002.jpg,Christopher_Walken_0004.jpg,similar,Yes
Jason_Vale_0001.jpg,Richard_Cohen_0001.jpg,different,Yes
Jia_Qinglin_0001.jpg,Jia_Qinglin_0002.jpg,similar,Yes
Hans_Blix_0006.jpg,Hans_Blix_0036.jpg,similar,Yes
Dale_Earnhardt_Jr_0001.jpg,Dale_Earnhardt_Jr_0002.jpg,similar,Yes
Rubens_Barrichello_0001.jpg,Rubens_Barrichello_0009.jpg,similar,Yes
Tom_Craddick_0003.jpg,Tom_Craddick_0004.jpg,similar,Yes
Adam_Sandler_0002.jpg,Adam_Sandler_0004.jpg,similar,Yes
Sam_Bith_0001.jpg,Sam_Bith_0002.jpg,similar,Yes
Edward_Lohn_0001.jpg,Shingo_Suetsugu_0001.jpg,different,Yes
Angel_Maza_0001.jpg,Juliette_Lewis_0001.jpg,different,Yes
Matt_Anderson_0001.jpg,Pauley_Perrette_0001.jpg,different,Yes
Brian_Mulroney_0002.jpg,Yogi_Berra_0001.jpg,different,Yes
Ricardo_Lagos_0017.jpg,Ricardo_Lagos_0018.jpg,similar,Yes
Rob_Lowe_0002.jpg,Rob_Lowe_0003.jpg,similar,Yes
Jan_Petersen_0001.jpg,Tom_Miller_0001.jpg,different,Yes
Paul_Tagliabue_0002.jpg,Paul_Tagliabue_0003.jpg,similar,Yes
Dave_Matthews_0001.jpg,Ruben_Studdard_0001.jpg,different,No
Bob_Graham_0002.jpg,Bob_Graham_0004.jpg,similar,Yes
Barbara_Walters_0001.jpg,Barbara_Walters_0004.jpg,similar,Yes
Marisol_Breton_0001.jpg,Will_Young_0001.jpg,different,Yes
Herman_Edwards_0001.jpg,Sean_Hayes_0002.jpg,different,Yes
Darrell_Porter_0001.jpg,Darrell_Porter_0002.jpg,similar,Yes
Joschka_Fischer_0014.jpg,Joschka_Fischer_0015.jpg,similar,Yes
George_HW_Bush_0001.jpg,George_HW_Bush_0010.jpg,similar,No
Patricia_Clarkson_0001.jpg,Patricia_Clarkson_0003.jpg,similar,Yes
Michael_Hagee_0001.jpg,Rick_Lu_0001.jpg,different,No
Beth_Jones_0001.jpg,Beth_Jones_0002.jpg,similar,Yes
Alberto_Ruiz_Gallardon_0001.jpg,Alberto_Ruiz_Gallardon_0002.jpg,similar,Yes
David_Anderson_0002.jpg,David_Anderson_0004.jpg,similar,Yes
Adisai_Bodharamik_0001.jpg,Mel_Brooks_0002.jpg,different,Yes
Karen_Lynn_Gorney_0001.jpg,Soon_Yi_0001.jpg,different,Yes
Richard_Armitage_0006.jpg,Sila_Calderon_0001.jpg,different,Yes
Sonia_Gandhi_0001.jpg,Sonia_Gandhi_0003.jpg,similar,Yes
Jay_Leno_0003.jpg,Pele_0001.jpg,different,Yes
James_Barksdale_0001.jpg,Jose_Miguel_Aleman_0001.jpg,different,Yes
Paul_Murphy_0001.jpg,Samantha_Daniels_0001.jpg,different,Yes
Jan-Michael_Gambill_0001.jpg,Jan-Michael_Gambill_0003.jpg,similar,Yes
Jason_Jennings_0001.jpg,Jason_Jennings_0002.jpg,similar,Yes
Sandra_Bullock_0002.jpg,Sandra_Bullock_0004.jpg,similar,Yes
Christopher_Amolsch_0001.jpg,Jen_Schefft_0001.jpg,different,Yes
Boris_Berezovsky_0001.jpg,Boris_Berezovsky_0002.jpg,similar,Yes
Jonathan_Karsh_0001.jpg,Mahmoud_Diyab_al-Ahmed_0001.jpg,different,Yes
Brian_Pavlich_0001.jpg,Scott_Sullivan_0001.jpg,different,Yes
Claudine_Farrell_0001.jpg,Dave_McNally_0001.jpg,different,Yes
Ernie_Els_0001.jpg,Ernie_Els_0003.jpg,similar,No
Jeremy_Fogel_0001.jpg,Sharon_Frey_0001.jpg,different,Yes
Emile_Lahoud_0001.jpg,Emile_Lahoud_0002.jpg,similar,Yes
Lorne_Michaels_0001.jpg,Tex_Ritter_0001.jpg,different,Yes
Catherine_Zeta-Jones_0001.jpg,Catherine_Zeta-Jones_0008.jpg,similar,Yes
Gloria_Trevi_0002.jpg,Gloria_Trevi_0004.jpg,similar,Yes
Clive_Woodward_0001.jpg,Yasar_Yakis_0003.jpg,different,Yes
Judy_Genshaft_0001.jpg,Randy_Ferbey_0001.jpg,different,Yes
Arye_Mekel_0001.jpg,Jaouad_Gharib_0001.jpg,different,No
Joseph_Biden_0005.jpg,Stephanie_Moore_0001.jpg,different,Yes
Ari_Fleischer_0008.jpg,Ari_Fleischer_0013.jpg,similar,Yes
Mickey_Gilley_0001.jpg,Sepp_Blatter_0003.jpg,different,Yes
Coretta_Scott_King_0001.jpg,Tom_Welch_0001.jpg,different,Yes
Colin_Montgomerie_0002.jpg,Colin_Montgomerie_0005.jpg,similar,Yes
Edmund_Hillary_0002.jpg,Edmund_Hillary_0003.jpg,similar,Yes
Susan_Sarandon_0002.jpg,Susan_Sarandon_0003.jpg,similar,No
Brad_Gushue_0001.jpg,Patricia_Wartusch_0001.jpg,different,Yes
Hugh_Grant_0001.jpg,Hugh_Grant_0007.jpg,similar,Yes
Charles_Moose_0009.jpg,Sheryl_Crow_0004.jpg,different,Yes
Pete_Carroll_0002.jpg,Pete_Carroll_0003.jpg,similar,Yes
Marcus_Garrettson_0001.jpg,Rosalie_Perkov_0001.jpg,different,Yes
Jason_Kidd_0006.jpg,Jason_Kidd_0010.jpg,similar,No
Inam-ul-Haq_0001.jpg,Inam-ul-Haq_0002.jpg,similar,Yes
Angelica_Romero_0001.jpg,Hama_Arba_Diallo_0001.jpg,different,Yes
Diana_Krall_0001.jpg,Diana_Krall_0003.jpg,similar,Yes
Patrick_Clawsen_0001.jpg,Valerie_Thwaites_0001.jpg,different,Yes
Jennifer_Lopez_0010.jpg,Jennifer_Lopez_0021.jpg,similar,Yes
Gil_de_Ferran_0002.jpg,Gil_de_Ferran_0003.jpg,similar,No
Paul_Wolfowitz_0002.jpg,Paul_Wolfowitz_0010.jpg,similar,Yes
Brook_Robinson_0001.jpg,Paul_Farley_0001.jpg,different,Yes
Brandon_Hammond_0001.jpg,Kurt_Thomas_0001.jpg,different,Yes
Nabil_Shaath_0002.jpg,Quincy_Jones_0001.jpg,different,No
Faisal_Iqbal_0001.jpg,Manfred_Stolpe_0001.jpg,different,Yes
Chris_Rock_0001.jpg,Chris_Rock_0002.jpg,similar,No
Joel_Gallen_0001.jpg,Martin_Scorsese_0001.jpg,different,Yes
Fernando_Sanz_0001.jpg,Sonia_Gandhi_0002.jpg,different,No
Hedayat_Amin_Arsala_0001.jpg,Ray_Lucas_0001.jpg,different,Yes
Duncan_Fletcher_0001.jpg,Nikki_McKibbin_0001.jpg,different,Yes
Justin_Guarini_0001.jpg,Justin_Guarini_0003.jpg,similar,Yes
Andy_Wisecarver_0001.jpg,Peggy_McGuinness_0001.jpg,different,No
Dana_Vollmer_0001.jpg,Frank_Griswold_0002.jpg,different,Yes
Ted_Maher_0001.jpg,Ted_Maher_0002.jpg,similar,Yes
Fernando_Gonzalez_0004.jpg,Fernando_Gonzalez_0007.jpg,similar,Yes
Jose_Serra_0005.jpg,Wally_Szczerbiak_0001.jpg,different,Yes
Hermes_Gamonal_0001.jpg,Jason_Biggs_0001.jpg,different,Yes
Jada_Pinkett_Smith_0001.jpg,Jada_Pinkett_Smith_0002.jpg,similar,Yes
Andy_Roddick_0003.jpg,Andy_Roddick_0015.jpg,similar,No
Raymond_Odierno_0001.jpg,Raymond_Odierno_0002.jpg,similar,Yes
Nebojsa_Pavkovic_0001.jpg,Nebojsa_Pavkovic_0002.jpg,similar,Yes
John_Taylor_0001.jpg,John_Taylor_0002.jpg,similar,Yes
Julian_Fantino_0001.jpg,Paola_Espinoza_0001.jpg,different,Yes
Anthony_Scott_Miller_0001.jpg,Helen_Clark_0002.jpg,different,Yes
Robert_Zoellick_0002.jpg,Robert_Zoellick_0006.jpg,similar,Yes
Ciro_Gomes_0002.jpg,Ciro_Gomes_0003.jpg,similar,Yes
Robert_Blackwill_0001.jpg,Robert_Blackwill_0002.jpg,similar,No
Jeff_Bzdelik_0001.jpg,Troy_Garity_0001.jpg,different,Yes
Peter_Hillary_0002.jpg,Terence_Newman_0001.jpg,different,Yes
Joan_Collins_0001.jpg,Joe_Calzaghe_0002.jpg,different,Yes
Carolina_Kluft_0001.jpg,William_Bratton_0002.jpg,different,No
Paul_Wolfowitz_0005.jpg,Paul_Wolfowitz_0006.jpg,similar,Yes
Oleksandr_Moroz_0001.jpg,Oleksandr_Moroz_0002.jpg,similar,Yes
Kwon_Young-gil_0001.jpg,Mark_Rosenbaum_0001.jpg,different,Yes
Buck_Rodgers_0001.jpg,Paul_ONeill_0009.jpg,different,Yes
Pringe_Ernst_August_0001.jpg,Rose_Marie_0001.jpg,different,Yes
Nancy_Demme_0001.jpg,Nancy_Demme_0002.jpg,similar,Yes
Akmal_Taher_0001.jpg,Deena_Burnett_0001.jpg,different,Yes
Hatsui_Hasuike_0001.jpg,Kim_Dae-jung_0004.jpg,different,Yes
Gerardo_Gambala_0002.jpg,Joey_Mantia_0001.jpg,different,No
Hu_Jintao_0001.jpg,Hu_Jintao_0012.jpg,similar,Yes
Colin_Powell_0038.jpg,Colin_Powell_0212.jpg,similar,Yes
Arnold_Palmer_0001.jpg,Arnold_Palmer_0002.jpg,similar,Yes
Bill_Simon_0004.jpg,Bill_Simon_0015.jpg,similar,Yes
Ellen_DeGeneres_0001.jpg,Ellen_DeGeneres_0002.jpg,similar,Yes
Jose_Sarney_0001.jpg,Jose_Sarney_0002.jpg,similar,Yes
Alexandra_Stevenson_0001.jpg,Alexandra_Stevenson_0003.jpg,similar,Yes
Robert_Fico_0001.jpg,Robert_Fico_0002.jpg,similar,Yes
Priscilla_Owen_0001.jpg,Priscilla_Owen_0002.jpg,similar,Yes
Marc_Grossman_0001.jpg,Marc_Grossman_0003.jpg,similar,Yes
Paul_Tagliabue_0001.jpg,Paul_Tagliabue_0003.jpg,similar,Yes
Mehmet_Okur_0001.jpg,Ty_Votaw_0001.jpg,different,Yes
Hamid_Karzai_0001.jpg,Hamid_Karzai_0002.jpg,similar,Yes
Vytas_Danelius_0001.jpg,Zaini_Abdullah_0001.jpg,different,Yes
Paulo_Cesar_Pinheiro_0001.jpg,Zhu_Rongji_0005.jpg,different,Yes
Ai_Sugiyama_0002.jpg,Ai_Sugiyama_0004.jpg,similar,Yes
Bill_Richardson_0001.jpg,Roger_Grimes_0001.jpg,different,No
Ethan_Hawke_0002.jpg,Ethan_Hawke_0004.jpg,similar,Yes
Jeffrey_Donaldson_0001.jpg,Joe_Metz_0001.jpg,different,Yes
Natalia_Vodonova_0001.jpg,Russell_Simmons_0004.jpg,different,Yes
Jeff_Bzdelik_0001.jpg,Tonino_Guerra_0001.jpg,different,Yes
Eduardo_Duhalde_0005.jpg,Eduardo_Duhalde_0011.jpg,similar,Yes
Jean-David_Levitte_0006.jpg,Jean-David_Levitte_0007.jpg,similar,Yes
Ben_Chandler_0001.jpg,Russell_Simmons_0003.jpg,different,No
Janette_Husarova_0001.jpg,Phil_Donahue_0001.jpg,different,Yes
John_Swofford_0003.jpg,Lindsay_Benko_0002.jpg,different,Yes
Josh_Evans_0001.jpg,Sok_An_0001.jpg,different,Yes
Diana_Munz_0002.jpg,Diana_Munz_0003.jpg,similar,Yes
Bernard_Lord_0002.jpg,Cheryl_Tiegs_0001.jpg,different,Yes
George_Ryan_0004.jpg,Mitzi_Gaynor_0001.jpg,different,Yes
Arnie_Boehm_0001.jpg,Natasa_Micic_0001.jpg,different,Yes
Barry_Ford_0001.jpg,Michael_Bloomberg_0018.jpg,different,Yes
Muhammad_Saeed_al-Sahhaf_0003.jpg,Muhammad_Saeed_al-Sahhaf_0004.jpg,similar,Yes
Alex_Holmes_0001.jpg,Muhammad_Ibrahim_Bilal_0001.jpg,different,Yes
Kwame_Kilpatrick_0001.jpg,Ronnie_Musgrove_0001.jpg,different,Yes
David_Spade_0001.jpg,Evander_Holyfield_0001.jpg,different,Yes
Claudia_Schiffer_0003.jpg,Marco_Antonio_Barrera_0002.jpg,different,Yes
Natalia_Dmitrieva_0001.jpg,Yana_Klochkova_0001.jpg,different,Yes
Fernando_Valenzuela_0001.jpg,Mitt_Romney_0001.jpg,different,Yes
Dorothy_Lamour_0001.jpg,Omar_Sharif_0004.jpg,different,Yes
Lech_Walesa_0001.jpg,Lech_Walesa_0002.jpg,similar,Yes
Margaret_Thatcher_0001.jpg,Margaret_Thatcher_0002.jpg,similar,Yes
James_Parker_0001.jpg,James_Parker_0002.jpg,similar,Yes
Andrew_Jarecki_0001.jpg,Mike_Myers_0003.jpg,different,Yes
Abdullah_0002.jpg,Abdullah_0004.jpg,similar,Yes
Paradorn_Srichaphan_0008.jpg,Paradorn_Srichaphan_0010.jpg,similar,Yes
James_W_Kennedy_0001.jpg,Joan_Collins_0001.jpg,different,Yes
Ira_Einhorn_0001.jpg,William_Shatner_0001.jpg,different,No
Steve_Mariucci_0001.jpg,Steve_Mariucci_0002.jpg,similar,Yes
Abel_Pacheco_0004.jpg,Lucio_Stanca_0001.jpg,different,No
Kobe_Bryant_0001.jpg,Kobe_Bryant_0003.jpg,similar,Yes
Ana_Guevara_0002.jpg,Ana_Guevara_0006.jpg,similar,Yes
Deb_Santos_0001.jpg,Rodney_Rempt_0001.jpg,different,Yes
Michael_Ballack_0002.jpg,Michael_Ballack_0003.jpg,similar,Yes
Cecilia_Bolocco_0001.jpg,Cecilia_Bolocco_0003.jpg,similar,Yes
Clint_Eastwood_0001.jpg,Clint_Eastwood_0005.jpg,similar,Yes
Lee_Soo-hyuck_0001.jpg,Scott_Sullivan_0001.jpg,different,Yes
Jeff_Weaver_0001.jpg,Luciano_Bovicelli_0001.jpg,different,Yes
Adolfo_Aguilar_Zinser_0002.jpg,Ian_Wilmut_0001.jpg,different,Yes
Halle_Berry_0014.jpg,Mike_Holmgren_0001.jpg,different,Yes
Grady_Irvin_Jr_0001.jpg,Mitchell_Crooks_0001.jpg,different,Yes
Fred_Thompson_0002.jpg,Zeng_Qinghong_0001.jpg,different,Yes
Tyra_Banks_0001.jpg,Tyra_Banks_0002.jpg,similar,Yes
Steve_Nash_0002.jpg,Steve_Nash_0004.jpg,similar,Yes
Eileen_Coparropa_0002.jpg,Eileen_Coparropa_0003.jpg,similar,Yes
Kurt_Busch_0001.jpg,Kurt_Busch_0002.jpg,similar,Yes
Binyamin_Ben-Eliezer_0003.jpg,Binyamin_Ben-Eliezer_0007.jpg,similar,Yes
Carlos_Vives_0001.jpg,Carlos_Vives_0002.jpg,similar,Yes
Rio_Ferdinand_0001.jpg,Rio_Ferdinand_0002.jpg,similar,Yes
Stephen_Frears_0001.jpg,Taufik_Kiemas_0001.jpg,different,Yes
Emmit_Smith_0002.jpg,Namuddu_Florence_0001.jpg,different,Yes
Jo_Dee_Messina_0001.jpg,Jon_Stewart_0001.jpg,different,No
Elijan_Ingram_0001.jpg,Thomas_Wilkens_0001.jpg,different,Yes
Hans_Blix_0014.jpg,Hans_Blix_0036.jpg,similar,Yes
Brian_Schneider_0001.jpg,Tex_Ritter_0001.jpg,different,No
Naji_Sabri_0004.jpg,Naji_Sabri_0008.jpg,similar,Yes
Joseph_Biden_0001.jpg,Joseph_Biden_0003.jpg,similar,Yes
Ashton_Kutcher_0003.jpg,Julio_Toro_0001.jpg,different,Yes
Jean_Brumley_0002.jpg,Pamela_Anderson_0005.jpg,different,Yes
Justin_Guarini_0002.jpg,Justin_Guarini_0003.jpg,similar,Yes
Morgan_Freeman_0001.jpg,Morgan_Freeman_0002.jpg,similar,Yes
Kate_Winslet_0001.jpg,Kate_Winslet_0004.jpg,similar,Yes
Princess_Anne_0001.jpg,Princess_Anne_0002.jpg,similar,Yes
Jennifer_Lopez_0004.jpg,Jennifer_Lopez_0007.jpg,similar,Yes
Goldie_Hawn_0002.jpg,Goldie_Hawn_0006.jpg,similar,Yes
Heather_Locklear_0001.jpg,Michelle_Hofland_0001.jpg,different,Yes
William_Bulger_0002.jpg,William_Bulger_0003.jpg,similar,Yes
Alexa_Loren_0001.jpg,MC_Hammer_0001.jpg,different,Yes
Jeffrey_Jones_0001.jpg,Jeffrey_Jones_0002.jpg,similar,Yes
Robert_Kocharian_0003.jpg,Robert_Kocharian_0004.jpg,similar,Yes
Bob_Ferguson_0001.jpg,Jean-Francois_Pontal_0001.jpg,different,No
Bill_Gates_0004.jpg,Bill_Gates_0015.jpg,similar,Yes
Princess_Masako_0001.jpg,Princess_Masako_0002.jpg,similar,Yes
Sara_Silverman_0001.jpg,Stephen_Friedman_0001.jpg,different,Yes
Daja_Bedanova_0001.jpg,Dean_Barker_0001.jpg,different,Yes
Diego_Armando_Maradona_0001.jpg,Lee_Chang-dong_0001.jpg,different,Yes
Jose_Manuel_Durao_Barroso_0001.jpg,Jose_Manuel_Durao_Barroso_0006.jpg,similar,Yes
Paula_Dobriansky_0001.jpg,Selma_Phoenix_0001.jpg,different,Yes
Pete_Beaudrault_0001.jpg,Roy_Halladay_0001.jpg,different,No
Mark_Hamister_0001.jpg,Mark_Hamister_0002.jpg,similar,Yes
Pete_Gillen_0001.jpg,Pringe_Ernst_August_0001.jpg,different,Yes
Gordon_Cooper_0001.jpg,Mark_Hamister_0001.jpg,different,Yes
Hassan_Nasrallah_0001.jpg,Hassan_Nasrallah_0002.jpg,similar,Yes
Colleen_Donovan_0001.jpg,Wen_Jiabao_0009.jpg,different,Yes
Leuris_Pupo_0001.jpg,Stephen_Funk_0001.jpg,different,Yes
Cesar_Gaviria_0002.jpg,Cesar_Gaviria_0005.jpg,similar,Yes
Jimmy_Smits_0001.jpg,Peter_Harvey_0001.jpg,different,Yes
Bernardo_Segura_0002.jpg,Park_Jung_Sung_0001.jpg,different,No
Milan_Kucan_0001.jpg,Yuvraj_Singh_0001.jpg,different,No
Chris_Cornell_0001.jpg,Gary_Marshall_0001.jpg,different,Yes
Eddie_Fenech_Adami_0001.jpg,Elodie_Bouchez_0001.jpg,different,Yes
Hamid_Efendi_0001.jpg,Valentina_Tereshkova_0001.jpg,different,Yes
Jeffrey_Archer_0001.jpg,Kelly_Osbourne_0001.jpg,different,No
Paula_Radcliffe_0001.jpg,Theresa_May_0002.jpg,different,Yes
Natalie_Cole_0003.jpg,Steve_McManaman_0001.jpg,different,Yes
Emmanuelle_Jagodsinski_0001.jpg,Zara_Akhmadova_0001.jpg,different,No
Tom_Craddick_0002.jpg,Tom_Craddick_0003.jpg,similar,Yes
Lisa_Gottsegen_0001.jpg,Lisa_Gottsegen_0002.jpg,similar,Yes
Matthew_Perry_0006.jpg,Matthew_Perry_0007.jpg,similar,Yes
Darrell_Issa_0001.jpg,Darrell_Issa_0002.jpg,similar,Yes
Vidar_Helgesen_0001.jpg,Vidar_Helgesen_0002.jpg,similar,Yes
Gloria_Trevi_0003.jpg,Gloria_Trevi_0004.jpg,similar,Yes
Lawrence_Vito_0001.jpg,Sanjay_Chawla_0001.jpg,different,Yes
Halle_Berry_0001.jpg,Halle_Berry_0010.jpg,similar,Yes
Hilmi_Ozkok_0002.jpg,Johnny_Benson_0001.jpg,different,Yes
Paul_Coppin_0001.jpg,Paul_Coppin_0002.jpg,similar,Yes
Jim_Tressel_0002.jpg,Jim_Tressel_0003.jpg,similar,Yes
Hector_Grullon_0001.jpg,Nicolas_Cage_0004.jpg,different,Yes
Eileen_Coparropa_0001.jpg,Sadie_Frost_0003.jpg,different,Yes
Jelena_Dokic_0002.jpg,Ralph_Fiennes_0001.jpg,different,Yes
Aaron_Sorkin_0002.jpg,Frank_Solich_0005.jpg,different,Yes
Bob_Melvin_0001.jpg,Eileen_Coparropa_0002.jpg,different,Yes
Johnny_Tapia_0001.jpg,Johnny_Tapia_0003.jpg,similar,Yes
Arianna_Huffington_0001.jpg,Arianna_Huffington_0002.jpg,similar,Yes
Christian_Lacroix_0001.jpg,Tom_OBrien_0001.jpg,different,Yes
Bill_Gates_0003.jpg,Bill_Gates_0011.jpg,similar,Yes
Richard_Branson_0002.jpg,Taufik_Hidayat_0001.jpg,different,No
John_Lithgow_0001.jpg,Manuel_Llorente_0001.jpg,different,Yes
Paola_Espinoza_0001.jpg,Ranil_Wickremasinghe_0002.jpg,different,Yes
Kelly_Clarkson_0001.jpg,Kelly_Clarkson_0003.jpg,similar,Yes
Greg_Rusedski_0002.jpg,Greg_Rusedski_0004.jpg,similar,Yes
Amy_Redford_0001.jpg,Guillaume_Depardieu_0001.jpg,different,Yes
Jennifer_Aniston_0005.jpg,Jennifer_Aniston_0013.jpg,similar,Yes
Chuck_Hagel_0001.jpg,Hu_Jintao_0001.jpg,different,Yes
Kate_Burton_0001.jpg,Vin_Diesel_0002.jpg,different,Yes
Ben_Kingsley_0001.jpg,Rob_Marshall_0005.jpg,different,Yes
David_Duke_0001.jpg,Micky_Arison_0001.jpg,different,Yes
